title,author,year,cover_id,work_key,cover_url,description,subjects,content
Social psychology,Elliot Aronson,1973.0,2382529.0,/works/OL1589958W,https://covers.openlibrary.org/b/id/2382529-M.jpg,,"Social psychology, open_syllabus_project, Problems, exercises, Sozialpsychologie, Sociale psychologie","Social psychology Elliot Aronson  Social psychology, open_syllabus_project, Problems, exercises, Sozialpsychologie, Sociale psychologie"
Psychological counseling,Edward S. Bordin,1955.0,7147277.0,/works/OL7006393W,https://covers.openlibrary.org/b/id/7147277-M.jpg,"This text presents an overview of psychological counseling that is intended primarily for graduate students in psychology, particularly those who plan to become counseling or clinical psychologists. The term psychological counseling is sufficiently new as to require explanation. The choice of this title was governed by the author's dual purpose: (1) to address counselors being trained to further individual personality development; (2) to treat counseling as a process based upon psychological foundations. The text itself is divided into three parts: Introduction to Psychological Counseling, the purpose of which is to acquaint the reader with the salient features of the activities of the psychological counselor; Theoretical Foundations, herein psychological counseling is treated as the application of a general theory of psychotherapy to the special conditions and purposes which surround this particular enterprise and, therefore, a general review of psychotherapeutic theories and their applications to counseling is undertaken; and The Process of Psychological Counseling, which aims to show the answers to practical problems of counseling that derive from the theories and concepts set forth in the foregoing part--including examples of the many events in which the counselor has a part to play that furthers his client's progress toward emotional maturity and well-being. The author warns that discussions, for the most part, will assume that readers possess a broad familiarity with the facts and principles of psychology, especially those associated with personality theory and development, both normal and abnormal, and with theory and technique of psychological assessment. (PsycINFO Database Record (c) 2005 APA, all rights reserved).","Counseling, Psychologische Beratung, Egyptian Art, Proportion (Art), Antiquities, Psychotherapy","Psychological counseling Edward S. Bordin This text presents an overview of psychological counseling that is intended primarily for graduate students in psychology, particularly those who plan to become counseling or clinical psychologists. The term psychological counseling is sufficiently new as to require explanation. The choice of this title was governed by the author's dual purpose: (1) to address counselors being trained to further individual personality development; (2) to treat counseling as a process based upon psychological foundations. The text itself is divided into three parts: Introduction to Psychological Counseling, the purpose of which is to acquaint the reader with the salient features of the activities of the psychological counselor; Theoretical Foundations, herein psychological counseling is treated as the application of a general theory of psychotherapy to the special conditions and purposes which surround this particular enterprise and, therefore, a general review of psychotherapeutic theories and their applications to counseling is undertaken; and The Process of Psychological Counseling, which aims to show the answers to practical problems of counseling that derive from the theories and concepts set forth in the foregoing part--including examples of the many events in which the counselor has a part to play that furthers his client's progress toward emotional maturity and well-being. The author warns that discussions, for the most part, will assume that readers possess a broad familiarity with the facts and principles of psychology, especially those associated with personality theory and development, both normal and abnormal, and with theory and technique of psychological assessment. (PsycINFO Database Record (c) 2005 APA, all rights reserved). Counseling, Psychologische Beratung, Egyptian Art, Proportion (Art), Antiquities, Psychotherapy"
Psychological statistics,Quinn McNemar,1949.0,4403981.0,/works/OL6578597W,https://covers.openlibrary.org/b/id/4403981-M.jpg,,"Statistics, Gedragswetenschappen, Psychometrics, Statistics textbooks, Textbooks, Mathematics textbooks, Statistische methoden, Statistique, Statistics as Topic","Psychological statistics Quinn McNemar  Statistics, Gedragswetenschappen, Psychometrics, Statistics textbooks, Textbooks, Mathematics textbooks, Statistische methoden, Statistique, Statistics as Topic"
Psychology,Charles Hubbard Judd,1907.0,5712716.0,/works/OL7202915W,https://covers.openlibrary.org/b/id/5712716-M.jpg,,Psychology,Psychology Charles Hubbard Judd  Psychology
Mind in Society,L. S. Vygotsky,1978.0,413602.0,/works/OL8298080W,https://covers.openlibrary.org/b/id/413602-M.jpg,,,Mind in Society L. S. Vygotsky  
Health Psychology,Richard O. Straub,2007.0,10170502.0,/works/OL20856653W,https://covers.openlibrary.org/b/id/10170502-M.jpg,1 volume (various pagings) : 26 cm,"Clinical health psychology, Health behavior, Social medicine","Health Psychology Richard O. Straub 1 volume (various pagings) : 26 cm Clinical health psychology, Health behavior, Social medicine"
Integral psychology,Ken Wilber,1999.0,817381.0,/works/OL114248W,https://covers.openlibrary.org/b/id/817381-M.jpg,"""This book presents one of the first truly integrative models of consciousness, psychology, and therapy. Drawing on hundreds of sources - East and West, ancient and modern - Wilber creates a psychological model that includes waves of development, streams of development, states of consciousness, and the self, and follows the course of each from subconscious to self-conscious to superconscious.""--Jacket.","Developmental psychology, Transpersonal psychology, Consciousness, Philosophy, Psychology, Psychology, philosophy, Conscience, Psychologie, Philosophie, Biological Evolution, Psychotherapy","Integral psychology Ken Wilber ""This book presents one of the first truly integrative models of consciousness, psychology, and therapy. Drawing on hundreds of sources - East and West, ancient and modern - Wilber creates a psychological model that includes waves of development, streams of development, states of consciousness, and the self, and follows the course of each from subconscious to self-conscious to superconscious.""--Jacket. Developmental psychology, Transpersonal psychology, Consciousness, Philosophy, Psychology, Psychology, philosophy, Conscience, Psychologie, Philosophie, Biological Evolution, Psychotherapy"
Portraits of pioneers in psychology,"Apa, Gregory A. Kimble, Michael Wertheimer",1996.0,9464450.0,/works/OL16955279W,https://covers.openlibrary.org/b/id/9464450-M.jpg,,Psychologen,"Portraits of pioneers in psychology Apa, Gregory A. Kimble, Michael Wertheimer  Psychologen"
Psychology,Lester Sdorow,1990.0,1342610.0,/works/OL2766470W,https://covers.openlibrary.org/b/id/1342610-M.jpg,1 v. (various pagings) : 29 cm,"Psychology, Textbooks, Psychology textbooks, Humanities textbooks, Psychologie, Psicologia, Manuels d'enseignement, Psychology -- Textbooks","Psychology Lester Sdorow 1 v. (various pagings) : 29 cm Psychology, Textbooks, Psychology textbooks, Humanities textbooks, Psychologie, Psicologia, Manuels d'enseignement, Psychology -- Textbooks"
The psychology of human behavior,Richard A. Kalish,1966.0,14615912.0,/works/OL5363856W,https://covers.openlibrary.org/b/id/14615912-M.jpg,,"Psychology, Textbooks, Psychology textbooks, Humanities textbooks, Psychologie, Behavior","The psychology of human behavior Richard A. Kalish  Psychology, Textbooks, Psychology textbooks, Humanities textbooks, Psychologie, Behavior"
Manipulation and Dark Psychology : Manipulation and Dark Psychology,R. J. Anderson,2019.0,0.0,/works/OL26798469W,,,Psychology,Manipulation and Dark Psychology : Manipulation and Dark Psychology R. J. Anderson  Psychology
Clinical psychology,"Norman D. Sundberg, Allen A. Winebarger, Julian R. Taplin",1962.0,1104982.0,/works/OL5912342W,https://covers.openlibrary.org/b/id/1104982-M.jpg,,"Clinical psychology, Psicología clínica","Clinical psychology Norman D. Sundberg, Allen A. Winebarger, Julian R. Taplin  Clinical psychology, Psicología clínica"
Learning,Winfred F. Hill,1963.0,1335619.0,/works/OL3260140W,https://covers.openlibrary.org/b/id/1335619-M.jpg,"viii, 216 p. ; 24 cm","Learning, Psychology of, Psychology of Learning, Psychologische aspecten, Psychology, Learning, Lernpsychologie, Leren, Educational psychology, Learning and scholarship, Psychologie de l'apprentissage, Apprentissage, Einführung, Apprentissage, Psychologie de l'","Learning Winfred F. Hill viii, 216 p. ; 24 cm Learning, Psychology of, Psychology of Learning, Psychologische aspecten, Psychology, Learning, Lernpsychologie, Leren, Educational psychology, Learning and scholarship, Psychologie de l'apprentissage, Apprentissage, Einführung, Apprentissage, Psychologie de l'"
Psychology,Henry Gleitman,1981.0,252807.0,/works/OL1923844W,https://covers.openlibrary.org/b/id/252807-M.jpg,"xxii, 745, 93 p. : 26 cm","Psychology, Textbooks, Psychology textbooks, Psychologie, Humanities textbooks, Psykologi, State of the art review, Psychology -- Textbooks","Psychology Henry Gleitman xxii, 745, 93 p. : 26 cm Psychology, Textbooks, Psychology textbooks, Psychologie, Humanities textbooks, Psykologi, State of the art review, Psychology -- Textbooks"
Mastering psychology,Lester A. Lefton,1983.0,6996983.0,/works/OL3269566W,https://covers.openlibrary.org/b/id/6996983-M.jpg,,"Psychology, Textbooks, Psychology textbooks, Humanities textbooks","Mastering psychology Lester A. Lefton  Psychology, Textbooks, Psychology textbooks, Humanities textbooks"
An Introduction to Health Psychology,"Val Morrison, Paul Bennett",2006.0,7140562.0,/works/OL5847827W,https://covers.openlibrary.org/b/id/7140562-M.jpg,"An Introduction to Health Psychology presents theory through an appreciation of how society and culture impact in practice. It focuses on three broad themes: * Health, health behaviour and staying healthy * Becoming ill and using healthcare * Being ill and the impact on the individual and their families. The book covers all mainstream health psychology topics and also provides coverage of crucial contemporary issues such as cross-cultural dimensions of health and illness. Chapters are structured logically and explanation delivered with real clarity. This is the book that will engage and teach students in an entirely new way.","Health Psychology, Psychological factors, Clinical health psychology, Human diseases, Health, Quality of life, Behavioral Medicine, Psychophysiologic Disorders","An Introduction to Health Psychology Val Morrison, Paul Bennett An Introduction to Health Psychology presents theory through an appreciation of how society and culture impact in practice. It focuses on three broad themes: * Health, health behaviour and staying healthy * Becoming ill and using healthcare * Being ill and the impact on the individual and their families. The book covers all mainstream health psychology topics and also provides coverage of crucial contemporary issues such as cross-cultural dimensions of health and illness. Chapters are structured logically and explanation delivered with real clarity. This is the book that will engage and teach students in an entirely new way. Health Psychology, Psychological factors, Clinical health psychology, Human diseases, Health, Quality of life, Behavioral Medicine, Psychophysiologic Disorders"
Psychology,"OpenStax, Rose M. Spielman, Kathryn Dumper, William Jenkins, Arlene Lacombe, Marilyn Lovett, Marion Perlmutter, William J. Jenkins, Marilyn D. Lovett, Joanna Czarnota-Bojarska",2014.0,10414510.0,/works/OL19759719W,https://covers.openlibrary.org/b/id/10414510-M.jpg,"Psychology 2e is designed to meet scope and sequence requirements for the single-semester introduction to psychology course. The book offers a comprehensive treatment of core concepts, grounded in both classic studies and current and emerging research. The text also includes coverage of the DSM-5 in examinations of psychological disorders. Psychology incorporates discussions that reflect the diversity within the discipline, as well as the diversity of cultures and communities across the globe.

The second edition contains detailed updates to address comments and suggestions from users. Significant improvements and additions were made in the areas of research currency, diversity and representation, and the relevance and recency of the examples. Many concepts were expanded or clarified, particularly through the judicious addition of detail and further explanation where necessary. Finally, the authors addressed the replication issues in the psychology discipline, both in the research chapter and where appropriate throughout the book.","Social Sciences, Open educational resources, Open Textbooks, Textbooks, Education","Psychology OpenStax, Rose M. Spielman, Kathryn Dumper, William Jenkins, Arlene Lacombe, Marilyn Lovett, Marion Perlmutter, William J. Jenkins, Marilyn D. Lovett, Joanna Czarnota-Bojarska Psychology 2e is designed to meet scope and sequence requirements for the single-semester introduction to psychology course. The book offers a comprehensive treatment of core concepts, grounded in both classic studies and current and emerging research. The text also includes coverage of the DSM-5 in examinations of psychological disorders. Psychology incorporates discussions that reflect the diversity within the discipline, as well as the diversity of cultures and communities across the globe.

The second edition contains detailed updates to address comments and suggestions from users. Significant improvements and additions were made in the areas of research currency, diversity and representation, and the relevance and recency of the examples. Many concepts were expanded or clarified, particularly through the judicious addition of detail and further explanation where necessary. Finally, the authors addressed the replication issues in the psychology discipline, both in the research chapter and where appropriate throughout the book. Social Sciences, Open educational resources, Open Textbooks, Textbooks, Education"
Educational psychology,David Paul Ausubel,1968.0,4418067.0,/works/OL3241751W,https://covers.openlibrary.org/b/id/4418067-M.jpg,"The basic premise of this book is that educational psychology is primarily concerned with the nature, conditions, outcomes, and evaluation of classroom learning.",Educational psychology,"Educational psychology David Paul Ausubel The basic premise of this book is that educational psychology is primarily concerned with the nature, conditions, outcomes, and evaluation of classroom learning. Educational psychology"
Clinical psychology,Andrew M. Pomerantz,2011.0,8629121.0,/works/OL16932803W,https://covers.openlibrary.org/b/id/8629121-M.jpg,,Clinical psychology,Clinical psychology Andrew M. Pomerantz  Clinical psychology
Fields of applied psychology,Anne Anastasi,1964.0,10569715.0,/works/OL10648696W,https://covers.openlibrary.org/b/id/10569715-M.jpg,,Applied Psychology,Fields of applied psychology Anne Anastasi  Applied Psychology
Psychology and Work,"Donald M. Truxillo, Talya N. Bauer, Berrin Erdogan",2015.0,13180962.0,/works/OL21284212W,https://covers.openlibrary.org/b/id/13180962-M.jpg,,"Psychology, industrial, Organizational behavior, Organizational sociology, Work, psychological aspects, Work, Industrial Psychology, Psychological aspects","Psychology and Work Donald M. Truxillo, Talya N. Bauer, Berrin Erdogan  Psychology, industrial, Organizational behavior, Organizational sociology, Work, psychological aspects, Work, Industrial Psychology, Psychological aspects"
Psychology,Peter O. Gray,2001.0,455933.0,/works/OL8373265W,https://covers.openlibrary.org/b/id/455933-M.jpg,"Peter Gray's evolutionary perspective and emphasis on critical thinking have made his rigorous yet accessible introduction to psychology a widely respected classroom favorite, edition after edition. Now thoroughly revised, with the help of new co-author David Bjorklund, This text invites and stimulates students to investigate the big ideas in psychological science.","Textbooks, Psychology, Psychology--textbooks, Psychologie, Bf121 .g667 2014, 150","Psychology Peter O. Gray Peter Gray's evolutionary perspective and emphasis on critical thinking have made his rigorous yet accessible introduction to psychology a widely respected classroom favorite, edition after edition. Now thoroughly revised, with the help of new co-author David Bjorklund, This text invites and stimulates students to investigate the big ideas in psychological science. Textbooks, Psychology, Psychology--textbooks, Psychologie, Bf121 .g667 2014, 150"
The wise heart,Jack Kornfield,2008.0,2519506.0,/works/OL3953126W,https://covers.openlibrary.org/b/id/2519506-M.jpg,"You have within you unlimited capacities for love, for joy, for communion with life, and for unshakable freedom--and here is how to awaken them. In The Wise Heart, one of the leading spiritual teachers of our time offers the most accessible and illuminating guide to Buddhism's transformational psychology ever published in the West.Trained as a monk in Thailand, Burma, and India, Jack Kornfield experienced at first hand the life-changing power of Buddhist teachings: the emphasis on the nobility and sacredness of the human spirit, the fine-grained analysis of emotion and thought, the precise techniques for healing, training, and transforming the mind and heart. In contrast to the medical orientation of most Western psychology and psychiatry, here is a vision of radiant human dignity, and a practical path for realizing it in our own lives.The Wise Heart is the fruit of a life's work that includes such classics as A Path with Heart and After the Ecstasy, the Laundry. Filled with stories from Kornfield's Buddhist psychotherapy practice and portraits of remarkable teachers, it also includes a moving account of his own recovery from a violence-filled childhood. For meditators and mental health professionals, Buddhists and non-Buddhists alike, The Wise Heart offers an extraordinary journey from the roots of consciousness to the highest expression of human possibility.From the Hardcover edition.","Psychology, Buddhism, Nonfiction, Religion & Spirituality","The wise heart Jack Kornfield You have within you unlimited capacities for love, for joy, for communion with life, and for unshakable freedom--and here is how to awaken them. In The Wise Heart, one of the leading spiritual teachers of our time offers the most accessible and illuminating guide to Buddhism's transformational psychology ever published in the West.Trained as a monk in Thailand, Burma, and India, Jack Kornfield experienced at first hand the life-changing power of Buddhist teachings: the emphasis on the nobility and sacredness of the human spirit, the fine-grained analysis of emotion and thought, the precise techniques for healing, training, and transforming the mind and heart. In contrast to the medical orientation of most Western psychology and psychiatry, here is a vision of radiant human dignity, and a practical path for realizing it in our own lives.The Wise Heart is the fruit of a life's work that includes such classics as A Path with Heart and After the Ecstasy, the Laundry. Filled with stories from Kornfield's Buddhist psychotherapy practice and portraits of remarkable teachers, it also includes a moving account of his own recovery from a violence-filled childhood. For meditators and mental health professionals, Buddhists and non-Buddhists alike, The Wise Heart offers an extraordinary journey from the roots of consciousness to the highest expression of human possibility.From the Hardcover edition. Psychology, Buddhism, Nonfiction, Religion & Spirituality"
Educational psychology,Norah Frederickson,2008.0,9301978.0,/works/OL9258334W,https://covers.openlibrary.org/b/id/9301978-M.jpg,,"Educational psychology, Pädagogische Psychologie, Schulpsychologie, Literary collections","Educational psychology Norah Frederickson  Educational psychology, Pädagogische Psychologie, Schulpsychologie, Literary collections"
Psychologische Betrachtungen,Carl Gustav Jung,1949.0,6554624.0,/works/OL95166W,https://covers.openlibrary.org/b/id/6554624-M.jpg,,"Psychology, Collected works, Addresses, essays, lectures, Psychoanalysis, Quotations, maxims, Citations, maximes, Psychologie, Psychanalyse, Quotations, maxims, Citations, maximes, Reference","Psychologische Betrachtungen Carl Gustav Jung  Psychology, Collected works, Addresses, essays, lectures, Psychoanalysis, Quotations, maxims, Citations, maximes, Psychologie, Psychanalyse, Quotations, maxims, Citations, maximes, Reference"
Essentials of psychology,Spencer A. Rathus,1986.0,4531052.0,/works/OL2035729W,https://covers.openlibrary.org/b/id/4531052-M.jpg,,"Psychology, Textbooks, Psychology textbooks, Psychologie, Humanities textbooks","Essentials of psychology Spencer A. Rathus  Psychology, Textbooks, Psychology textbooks, Psychologie, Humanities textbooks"
Laws of UX,Jon Yablonski,2020.0,13131682.0,/works/OL21665266W,https://covers.openlibrary.org/b/id/13131682-M.jpg,,Mathematics,Laws of UX Jon Yablonski  Mathematics
Forensic Psychology,"Graham M. Davies, Anthony R. Beech",2012.0,14329660.0,/works/OL21608025W,https://covers.openlibrary.org/b/id/14329660-M.jpg,,Forensic psychology,"Forensic Psychology Graham M. Davies, Anthony R. Beech  Forensic psychology"
Elizabethan psychology and Shakespeare's plays,Ruth Leila Anderson,1927.0,2878403.0,/works/OL173095W,https://covers.openlibrary.org/b/id/2878403-M.jpg,,"Histoire, Knowledge, Textbooks, Shakespeare, William, 1564-1616, Philosophy, Psychology in literature, Psychology textbooks, Psychologie, Humanities textbooks, History, Philosophie, Psychology","Elizabethan psychology and Shakespeare's plays Ruth Leila Anderson  Histoire, Knowledge, Textbooks, Shakespeare, William, 1564-1616, Philosophy, Psychology in literature, Psychology textbooks, Psychologie, Humanities textbooks, History, Philosophie, Psychology"
Psychology,Wayne Weiten,1996.0,8896260.0,/works/OL20241409W,https://covers.openlibrary.org/b/id/8896260-M.jpg,,Psychology,Psychology Wayne Weiten  Psychology
Experiments in Psychology,S.M. Mohsin,1985.0,0.0,/works/OL10224831W,,,,Experiments in Psychology S.M. Mohsin  
Evolutionary psychology,Lance Workman,2006.0,12448331.0,/works/OL8327030W,https://covers.openlibrary.org/b/id/12448331-M.jpg,"This textbook offers a comprehensive and accessible introduction to the complex but fascinating science of evolutionary psychology. By focusing on the way mind and behavior have developed and adapted to evolutionary pressures the authors show the relevance of an evolutionary approach to all areas of psychology and have created a stand-alone text that will also complement traditional courses. Not only are standard topics such as natural selection and sexual selection covered but also areas where there has been much exciting new research such as the evolution of the emotions, evolution and child development, the evolution of language and Darwinian medicine. The authors' objective perspective will be much appreciated in this often controversial area as will their engaging style and the user-friendly format. Each chapter features a preview and list of key terms, boxes highlighting case studies and the latest research, a summary and a guide to further reading.","Evolutionary psychology, Nonfiction, Psychology, Textbooks, Evolution, Evolutionstheorie, Psychologie, Evolutionspsykologi, Psychology &amp; psychiatry, Cognitive psychology","Evolutionary psychology Lance Workman This textbook offers a comprehensive and accessible introduction to the complex but fascinating science of evolutionary psychology. By focusing on the way mind and behavior have developed and adapted to evolutionary pressures the authors show the relevance of an evolutionary approach to all areas of psychology and have created a stand-alone text that will also complement traditional courses. Not only are standard topics such as natural selection and sexual selection covered but also areas where there has been much exciting new research such as the evolution of the emotions, evolution and child development, the evolution of language and Darwinian medicine. The authors' objective perspective will be much appreciated in this often controversial area as will their engaging style and the user-friendly format. Each chapter features a preview and list of key terms, boxes highlighting case studies and the latest research, a summary and a guide to further reading. Evolutionary psychology, Nonfiction, Psychology, Textbooks, Evolution, Evolutionstheorie, Psychologie, Evolutionspsykologi, Psychology &amp; psychiatry, Cognitive psychology"
The psychology of women,Margaret W. Matlin,1987.0,1274561.0,/works/OL58597W,https://covers.openlibrary.org/b/id/1274561-M.jpg,,"Psychology, Life cycle, Human, Human Life cycle, Sex differences (Psychology), Sex role, Popular works, Women, Women -- Psychology, Vrouwen, Psychologie, Femmes, Différences entre sexes (Psychologie), Rôle selon le sexe, Étapes de la vie, Women, psychology","The psychology of women Margaret W. Matlin  Psychology, Life cycle, Human, Human Life cycle, Sex differences (Psychology), Sex role, Popular works, Women, Women -- Psychology, Vrouwen, Psychologie, Femmes, Différences entre sexes (Psychologie), Rôle selon le sexe, Étapes de la vie, Women, psychology"
Forensic Psychology For Dummies,"Ian Rankin, David V. Canter",2012.0,7684845.0,/works/OL17491524W,https://covers.openlibrary.org/b/id/7684845-M.jpg,,"Forensic psychology, Administration of Criminal justice, Correctional psychology, Criminal psychology, Psychological aspects, Criminal investigation","Forensic Psychology For Dummies Ian Rankin, David V. Canter  Forensic psychology, Administration of Criminal justice, Correctional psychology, Criminal psychology, Psychological aspects, Criminal investigation"
The dissociation of a personality,Morton Prince,1905.0,1281191.0,/works/OL1137070W,https://covers.openlibrary.org/b/id/1281191-M.jpg,"Le médecin américain Morton Prince (1854-1929) doit sa réputation à ses études curieuses sur les personnalités multiples. C'est au printemps 1898 que Miss Beauchamp consulte le Dr Prince pour ses troubles neurasthéniques (maux de tête, insomnie, douleurs, fatigue, etc.) Mais alors qu'elle est sous hypnose, Prince voit les manières de la patiente changer tout à coup : une nouvelle personnalité apparaît, elle est enjouée, effrontée et impertinente. C'est dans la perspective théorique de Pierre Janet (1859-1947) que Prince va interpréter le cas Miss Beauchamp.","Case studies, Psychotherapy, Multiple personality, Personality disorders, Schizoid Personality Disorder, Psychoanalysis, Personality, Cases, clinical reports, statistics, Dissociation (psychology), Psychology, biographical methods, Dissociative Identity Disorder, Dissociative disorders, Pathological Psychology","The dissociation of a personality Morton Prince Le médecin américain Morton Prince (1854-1929) doit sa réputation à ses études curieuses sur les personnalités multiples. C'est au printemps 1898 que Miss Beauchamp consulte le Dr Prince pour ses troubles neurasthéniques (maux de tête, insomnie, douleurs, fatigue, etc.) Mais alors qu'elle est sous hypnose, Prince voit les manières de la patiente changer tout à coup : une nouvelle personnalité apparaît, elle est enjouée, effrontée et impertinente. C'est dans la perspective théorique de Pierre Janet (1859-1947) que Prince va interpréter le cas Miss Beauchamp. Case studies, Psychotherapy, Multiple personality, Personality disorders, Schizoid Personality Disorder, Psychoanalysis, Personality, Cases, clinical reports, statistics, Dissociation (psychology), Psychology, biographical methods, Dissociative Identity Disorder, Dissociative disorders, Pathological Psychology"
Color psychology and color therapy,Faber Birren,1950.0,5425465.0,/works/OL3353416W,https://covers.openlibrary.org/b/id/5425465-M.jpg,,"Color, Psychological aspects of Color, Therapeutic use, Psychological aspects, Applied Psychology, Color, psychological aspects, Color, therapeutic use, Color Therapy","Color psychology and color therapy Faber Birren  Color, Psychological aspects of Color, Therapeutic use, Psychological aspects, Applied Psychology, Color, psychological aspects, Color, therapeutic use, Color Therapy"
"Influence, New and Expanded",Robert B Cialdini PhD,2021.0,10873276.0,/works/OL24348752W,https://covers.openlibrary.org/b/id/10873276-M.jpg,,"Psychology, Influence (Psychology), Persuasion (Psychology), Compliance, Sociale bei͏̈nvloeding, Overreding, Verkooptechnieken","Influence, New and Expanded Robert B Cialdini PhD  Psychology, Influence (Psychology), Persuasion (Psychology), Compliance, Sociale bei͏̈nvloeding, Overreding, Verkooptechnieken"
Re-Visioning Psychology,James Hillman,1975.0,4471488.0,/works/OL89954W,https://covers.openlibrary.org/b/id/4471488-M.jpg,,"Psychology, Personality, Soul, Âme, Religion and Psychology, Psychologie, Ziel, Personnalité","Re-Visioning Psychology James Hillman  Psychology, Personality, Soul, Âme, Religion and Psychology, Psychologie, Ziel, Personnalité"
Psychology & Christianity,"Eric L. Johnson, David G. Myers",2010.0,6457262.0,/works/OL15297475W,https://covers.openlibrary.org/b/id/6457262-M.jpg,,"Psychology, Psychology and religion, Christianity","Psychology & Christianity Eric L. Johnson, David G. Myers  Psychology, Psychology and religion, Christianity"
Applied Psychology for Nurses,R. Sreevani,2021.0,0.0,/works/OL27816024W,,,,Applied Psychology for Nurses R. Sreevani  
The social psychology of organizations,Daniel Katz,1966.0,300382.0,/works/OL5273402W,https://covers.openlibrary.org/b/id/300382-M.jpg,,"Organizational sociology, Social psychology","The social psychology of organizations Daniel Katz  Organizational sociology, Social psychology"
Textbook of General Psychology,Girish Bala Mohanty,2003.0,0.0,/works/OL10227551W,,,,Textbook of General Psychology Girish Bala Mohanty  
Writing papers in psychology,"Ralph L. Rosnow, Mimi Rosnow",1986.0,364324.0,/works/OL1887250W,https://covers.openlibrary.org/b/id/364324-M.jpg,,"Psychology, Textbooks, Writing, Report writing, Psychology textbooks, Psychologie, Humanities textbooks, Schrijfvaardigheid, Authorship, Rapporteren, Writing & editing guides, English, Composition & Creative Writing - Academic, Psychotherapy - Counseling, Psychology & Psychiatry / Counseling, Rapports, Rédaction, Art d'écrire, Méthodologie, Autor, Textproduktion, Psychology, authorship","Writing papers in psychology Ralph L. Rosnow, Mimi Rosnow  Psychology, Textbooks, Writing, Report writing, Psychology textbooks, Psychologie, Humanities textbooks, Schrijfvaardigheid, Authorship, Rapporteren, Writing & editing guides, English, Composition & Creative Writing - Academic, Psychotherapy - Counseling, Psychology & Psychiatry / Counseling, Rapports, Rédaction, Art d'écrire, Méthodologie, Autor, Textproduktion, Psychology, authorship"
Psychology and epistemology,Jean Piaget,1970.0,7229743.0,/works/OL1303737W,https://covers.openlibrary.org/b/id/7229743-M.jpg,"The description of what Jean Piaget discovered with regard to how we as humans might learn, grow and succeed in thinking better as we grow older.","Cognition, Cognition in children, Knowledge, Theory of., Theory of Knowledge, Psychology, Learning, Philosophy","Psychology and epistemology Jean Piaget The description of what Jean Piaget discovered with regard to how we as humans might learn, grow and succeed in thinking better as we grow older. Cognition, Cognition in children, Knowledge, Theory of., Theory of Knowledge, Psychology, Learning, Philosophy"
Advances in experimental social psychology,Mark P. Zanna,1990.0,14395725.0,/works/OL19309503W,https://covers.openlibrary.org/b/id/14395725-M.jpg,,"Social psychology, Research, Social perception, Body language, Interpersonal relations, Social justice, Psychological aspects, Individual differences, Evolutionary psychology, Social influence, Self esteem, Justice, Memory, Physiological aspects, Emotions, Free will and determinism, AIDS (Disease), Prevention, Social cognition, Strategic planning, Self-perception, Resilience (Personality trait), Terror, Pscyhological aspects, Group decision-making, Prejudice, Ambivalence, Social aspects","Advances in experimental social psychology Mark P. Zanna  Social psychology, Research, Social perception, Body language, Interpersonal relations, Social justice, Psychological aspects, Individual differences, Evolutionary psychology, Social influence, Self esteem, Justice, Memory, Physiological aspects, Emotions, Free will and determinism, AIDS (Disease), Prevention, Social cognition, Strategic planning, Self-perception, Resilience (Personality trait), Terror, Pscyhological aspects, Group decision-making, Prejudice, Ambivalence, Social aspects"
Classic Case Studies in Psychology,Geoff Rolls,2005.0,2403502.0,/works/OL9465293W,https://covers.openlibrary.org/b/id/2403502-M.jpg,,"Psychology, pathological, case studies, Psychotherapy, case studies, Human behavior, Pathological Psychology, Case studies, Psychotherapy, Psychologie, Psychology, case studies, Psychopathologie, Psychotherapie, Mentally Ill Persons, Psychology, Clinical Psychology, Social Psychology, Psykopatologi, Psykoterapi, Mänskligt beteende, Behavior, Psychopathology, HEALTH & FITNESS, Diseases, General, MEDICAL, Clinical Medicine, Evidence-Based Medicine, Internal Medicine, Études de cas, PSYCHOLOGY","Classic Case Studies in Psychology Geoff Rolls  Psychology, pathological, case studies, Psychotherapy, case studies, Human behavior, Pathological Psychology, Case studies, Psychotherapy, Psychologie, Psychology, case studies, Psychopathologie, Psychotherapie, Mentally Ill Persons, Psychology, Clinical Psychology, Social Psychology, Psykopatologi, Psykoterapi, Mänskligt beteende, Behavior, Psychopathology, HEALTH & FITNESS, Diseases, General, MEDICAL, Clinical Medicine, Evidence-Based Medicine, Internal Medicine, Études de cas, PSYCHOLOGY"
Understanding Psychology,McGraw-Hill,2002.0,66649.0,/works/OL14996189W,https://covers.openlibrary.org/b/id/66649-M.jpg,,"collectionID:HSSSC, Study and teaching (Secondary), Psychology, Textbooks","Understanding Psychology McGraw-Hill  collectionID:HSSSC, Study and teaching (Secondary), Psychology, Textbooks"
Homeopathic psychology,Philip M. Bailey,1995.0,777288.0,/works/OL3750482W,https://covers.openlibrary.org/b/id/777288-M.jpg,,"Drug therapy, Homeopathic treatment, Homeopathy, Homeotherapy, Materia medicas, Mental illness, Methods, Personality disorders, Personality Disorders, Alternative & complementary medicine, Psychopathology - general & miscellaneous","Homeopathic psychology Philip M. Bailey  Drug therapy, Homeopathic treatment, Homeopathy, Homeotherapy, Materia medicas, Mental illness, Methods, Personality disorders, Personality Disorders, Alternative & complementary medicine, Psychopathology - general & miscellaneous"
